make,model,annual_dep_rate
MERCEDES BENZ,GL400,0.1259734542010062
MERCEDES BENZ,GL450,0.1558363907522189
MERCEDES BENZ,GL500,0.1468183508283524
MERCEDES BENZ,GL550,0.1254497367938883
MERCEDES BENZ,GL63 AMG,0.0850688088154252
MERCEDES BENZ,GLA 200,0.0938920933006799
MERCEDES BENZ,GLA 250,0.1259734542010062
MERCEDES BENZ,GLA 35 AMG,0.1661435599132877
MERCEDES BENZ,GLA 43 AMG,0.1259734542010062
MERCEDES BENZ,GLA200,0.109065055010346
MERCEDES BENZ,GLA220,0.0683647321711228
MERCEDES BENZ,GLA250,0.1079830863932599
MERCEDES BENZ,GLA45 AMG,0.0726354259540325
MERCEDES BENZ,GLB 35,0.1482319078947409
MERCEDES BENZ,GLB-CLASS,0.1259734542010062
MERCEDES BENZ,GLB200,0.160330081574447
MERCEDES BENZ,GLB220,0.1259734542010062
MERCEDES BENZ,GLB250,0.1139320417727682
MERCEDES BENZ,GLC 200,0.1590294839067212
MERCEDES BENZ,GLC 250,0.1118324811827066
MERCEDES BENZ,GLC 300,0.046324743645649
MERCEDES BENZ,GLC 43 AMG,0.1396779464460774
MERCEDES BENZ,GLC200,0.1165460059035543
MERCEDES BENZ,GLC250,0.1102695582105698
MERCEDES BENZ,GLC300,0.1346109782242703
MERCEDES BENZ,GLC350,0.1259734542010062
MERCEDES BENZ,GLC350E,0.1259734542010062
MERCEDES BENZ,GLC63,0.1259734542010062
MERCEDES BENZ,GLC63 AMG,0.1523676793815793
MERCEDES BENZ,GLE 350,0.1259734542010062
MERCEDES BENZ,GLE 400,0.1259734542010062
MERCEDES BENZ,GLE 43 AMG,0.0910627557116019
MERCEDES BENZ,GLE 450,0.1885194237967719
MERCEDES BENZ,GLE 53,0.0800426744752043
MERCEDES BENZ,GLE 53 AMG,0.1527867200818894
MERCEDES BENZ,GLE 580,0.1259734542010062
MERCEDES BENZ,GLE 63,0.1259734542010062
MERCEDES BENZ,GLE350,0.1413086463172304
MERCEDES BENZ,GLE400,0.0595293419580328
MERCEDES BENZ,GLE43 AMG,0.1051141546407067
MERCEDES BENZ,GLE450,0.1464526676377269
MERCEDES BENZ,GLE500,0.1114766833613624
MERCEDES BENZ,GLE53 AMG,0.1252607081167174
MERCEDES BENZ,GLE63,-0.004580745063752
MERCEDES BENZ,GLE63 AMG,0.1575531627838837
MERCEDES BENZ,GLK 220,0.1259734542010062
MERCEDES BENZ,GLK 250,0.2015907005200383
MERCEDES BENZ,GLK 350,0.1223792228427583
MERCEDES BENZ,GLK280,0.1259734542010062
MERCEDES BENZ,GLK300,0.1237590181371132
MERCEDES BENZ,GLK350,0.1851513161505537
MERCEDES BENZ,GLS 400,0.1259734542010062
MERCEDES BENZ,GLS 450,0.1259734542010062
MERCEDES BENZ,GLS 500,-0.3341152428589771
MERCEDES BENZ,GLS 600,0.064079215538397
MERCEDES BENZ,GLS-CLASS,0.1259734542010062
MERCEDES BENZ,GLS400,0.1259734542010062
MERCEDES BENZ,GLS450,0.1822959053684618
MERCEDES BENZ,GLS500,0.1197589500567625
MERCEDES BENZ,GLS580,0.1573119002028462
MERCEDES BENZ,GLS63 AMG,0.1535786134924175
MERCEDES BENZ,GT 63,0.1259734542010062
MERCEDES BENZ,GT-53,0.1195580092498166
MERCEDES BENZ,GT53,0.2039926259047585
MERCEDES BENZ,M-CLASS,0.1631083823836762
MERCEDES BENZ,MERCEDES,0.1259734542010062
MERCEDES BENZ,MERCEDES 200 CLA,0.1259734542010062
MERCEDES BENZ,MERCEDES 5500L,0.1259734542010062
MERCEDES BENZ,MERCEDES G 550,0.1259734542010062
MERCEDES BENZ,MERCEDES S550,0.1259734542010062
MERCEDES BENZ,MERCEDES S63 AMG,0.1259734542010062
MERCEDES BENZ,ML320,0.1524869140726475
MERCEDES BENZ,ML350,0.162386056176389
MERCEDES BENZ,ML400,0.1259734542010062
MERCEDES BENZ,ML430,0.1259734542010062
MERCEDES BENZ,ML500,0.1522254320109081
MERCEDES BENZ,ML55,0.1007751937984496
MERCEDES BENZ,ML550,0.1259734542010062
MERCEDES BENZ,ML63 AMG,0.1415277141964611
MERCEDES BENZ,MUSTANG,0.1259734542010062
MERCEDES BENZ,PICKUP,0.1259734542010062
MERCEDES BENZ,R280 L,0.1015887037982783
MERCEDES BENZ,R300,0.1259734542010062
MERCEDES BENZ,R300L,0.1259734542010062
MERCEDES BENZ,R350,0.1722337105523075
MERCEDES BENZ,R350L,0.1259734542010062
MERCEDES BENZ,R500,0.1999999999999956
MERCEDES BENZ,R500 L,0.1925975389081259
MERCEDES BENZ,RSX,0.1259734542010062
MERCEDES BENZ,S 320,0.1516918930835104
MERCEDES BENZ,S 320 L,0.1259734542010062
MERCEDES BENZ,S 350,0.3719466986169029
MERCEDES BENZ,S 400,0.1259734542010062
MERCEDES BENZ,S 400h,0.1259734542010062
MERCEDES BENZ,S 450,0.6478413627422053
MERCEDES BENZ,S 500,0.0078577668097391
MERCEDES BENZ,S 500 L,0.1259734542010062
MERCEDES BENZ,S 550,0.1136808363141019
MERCEDES BENZ,S 560,0.1259734542010062
MERCEDES BENZ,S 600,-0.0233759055563309
MERCEDES BENZ,S 63,0.1259734542010062
MERCEDES BENZ,S L 43 / COUPE,0.1259734542010062
MERCEDES BENZ,S-CLASS,0.1003721670054815
MERCEDES BENZ,S280,0.0160234724649064
MERCEDES BENZ,S300,0.2218968295794254
MERCEDES BENZ,S320,0.1376970336889569
MERCEDES BENZ,S350,0.1256200232668083
MERCEDES BENZ,S400,0.129211295100954
MERCEDES BENZ,S430,0.1259734542010062
MERCEDES BENZ,S450,0.1889734276214489
MERCEDES BENZ,S450 L,0.1634210943592783
MERCEDES BENZ,S500,0.1397709181139137
MERCEDES BENZ,S500 L,0.1360649917501221
MERCEDES BENZ,S55 AMG,0.1447412035580304
MERCEDES BENZ,S550,0.1823815700817127
MERCEDES BENZ,S560,-0.0289952715799994
MERCEDES BENZ,S560 L,0.0540901430254086
MERCEDES BENZ,S580,0.174519249970991
MERCEDES BENZ,S580 L,0.1038285118997948
MERCEDES BENZ,S600,0.1847381396976231
MERCEDES BENZ,S63 AMG,0.180728816080695
MERCEDES BENZ,S65 AMG,0.2027966942958313
MERCEDES BENZ,S650,0.0862992222817258
MERCEDES BENZ,S680,0.1209421067527932
MERCEDES BENZ,SE 380,0.015
MERCEDES BENZ,SEL 560,0.1259734542010062
MERCEDES BENZ,SL 380,0.015
MERCEDES BENZ,SL 500,-0.0360082885342023
MERCEDES BENZ,SL 680,0.1259734542010062
MERCEDES BENZ,SL280,0.1259734542010062
MERCEDES BENZ,SL350,-0.1134501461645955
MERCEDES BENZ,SL400,0.0036592513909882
MERCEDES BENZ,SL43 AMG,0.1549505873578219
MERCEDES BENZ,SL500,0.0968693487434925
MERCEDES BENZ,SL55 AMG,0.128344696514279
MERCEDES BENZ,SL60 AMG,0.1259734542010062
MERCEDES BENZ,SL600,-0.4836990982083433
MERCEDES BENZ,SL63 AMG,0.1342334376810915
MERCEDES BENZ,SL65 AMG,0.1596390116998327
MERCEDES BENZ,SLC200,0.1689498309411802
MERCEDES BENZ,SLC300,0.1430671212258206
MERCEDES BENZ,SLC43 AMG,0.1113251191408212
MERCEDES BENZ,SLINGSHOT S,0.1259734542010062
MERCEDES BENZ,SLK 200,0.1259734542010062
MERCEDES BENZ,SLK-CLASS,0.1259734542010062
MERCEDES BENZ,SLK200,0.1407275035130931
MERCEDES BENZ,SLK200 K,0.1410535390222644
MERCEDES BENZ,SLK230 K,0.1526814542636758
MERCEDES BENZ,SLK250,0.0563062255614036
MERCEDES BENZ,SLK280,0.1604882227682758
MERCEDES BENZ,SLK300,0.1259734542010062
MERCEDES BENZ,SLK320,0.131989720601541
MERCEDES BENZ,SLK350,0.1337833202195462
MERCEDES BENZ,SLK55 AMG,0.1328603848696387
MERCEDES BENZ,SLR,0.1259734542010062
MERCEDES BENZ,SLR MCLAREN,0.2053776527581597
MERCEDES BENZ,SLS AMG,0.1629365091628515
MERCEDES BENZ,SMART,0.0911553597489162
MERCEDES BENZ,SPRINTER,0.1318058977961281
MERCEDES BENZ,V 250,-0.0033813260389374
MERCEDES BENZ,V-CLASS-MPV,0.1259734542010062
MERCEDES BENZ,V220 D,0.1259734542010062
MERCEDES BENZ,V250,0.1476049869335799
MERCEDES BENZ,V280,0.1259734542010062
MERCEDES BENZ,V300,0.2191825474842383
MERCEDES BENZ,VIANO,0.1199996399317077
MERCEDES BENZ,VITO,0.1411265841317613
MERCEDES BENZ,اتيجو 1725,0.1259734542010062
MERCURY,GRAND MARQUIS,0.146466860316099
MERCURY,MARINER,0.144595327217918
MERCURY,MILAN,0.1750283513006268
MERCURY,MOUNTAINEER,0.1349832673023927
MERCURY,SABLE,0.1293654697491408
MG,3,0.2293140476771428
MG,350,0.1518081639762796
MG,360,0.0239843059299247
MG,4,0.2102238306364745
MG,5,0.1246318696608942
MG,550,0.1039332762909611
MG,6,0.0665650778653821
MG,7,0.1358661936943465
MG,8,0.1039332762909611
MG,CYBERSTER,0.1527165932452299
MG,GS,0.1803090786613695
MG,GT,0.1239969415175646
MG,HS,0.1166595602084987
MG,HS HYBRID+,0.1039332762909611
MG,HS PHEV,0.1039332762909611
MG,I5,0.1039332762909611
MG,MG 350,0.1039332762909611
MG,MG 5,0.0477006616095827
MG,MG GS,-1.087557603686637
MG,MG GT,0.003322259136211
MG,MG HS,0.1039332762909611
MG,MG MG3,0.1039332762909611
MG,MG RX 8,0.1039332762909611
MG,MG RX5,-0.3114754098360628
MG,MG ZS,0.1423561875643811
MG,NONE,0.1039332762909611
MG,ONE,0.1582250868825052
MG,RX 5 PLUS,0.1039332762909611
MG,RX5,0.1030070065981719
MG,RX5 PLUS,0.1343133746364512
MG,RX8,0.035787060297365
MG,RX9,0.0327920580596589
MG,SUV,0.1039332762909611
MG,T60,0.1039332762909611
MG,WHALE,0.0033800742947028
MG,ZS,0.1250951289707619
MG,ZS EV,0.1921107861654919
MG,ZS MCE,0.1039332762909611
MHERO,1,0.1195580092498166
MINI,2003,0.121101353078881
MINI,2013,0.121101353078881
MINI,ACEMAN,0.121101353078881
MINI,CLUBMAN,0.1407371194193213
MINI,COOPER,0.1238820122312649
MINI,COOPER 5-DOOR,0.1238820122312649
MINI,COOPER CLUBMAN,0.1369047619047636
MINI,COOPER COUNTRYMAN,0.1132049091551035
MINI,COOPER ROADSTER,0.121101353078881
MINI,COOPER S,0.1233669523436109
MINI,COOPER S COUNTRYMAN,0.1040960479186652
MINI,COOPER S ROADSTER,0.121101353078881
MINI,COUNTRYMAN,0.1324459443723712
MINI,COUNTRYMAN SE,0.1324459443723712
MINI,COUPE,0.123882
MINI,HARDTOP COOPER S,0.121101353078881
MINI,JOHN COOPER WORKS,0.1035894163349194
MINI,MINI COOPER,0.121101353078881
MINI,MINI COOPER S,0.121101353078881
MINI,MINI COUPE,0.121101353078881
MINI,MINI S COUNTRYMAN,0.121101353078881
MINI,SCION IQ,0.121101353078881
MITSUBISHI,1992,0.1512085677919015
MITSUBISHI,1993,0.123907602165897
MITSUBISHI,1996,0.123907602165897
MITSUBISHI,1998,0.123907602165897
MITSUBISHI,1999,0.123907602165897
MITSUBISHI,2001,0.123907602165897
MITSUBISHI,2024,0.123907602165897
MITSUBISHI,ASX,0.1080666222153148
MITSUBISHI,ATTRAGE,0.110155926975744
MITSUBISHI,BA,0.123907602165897
MITSUBISHI,CANTER,0.0698914934048706
MITSUBISHI,CANTER PICKUP CRANE,0.123907602165897
MITSUBISHI,CANTER VAN,0.123907602165897
MITSUBISHI,DESTINATOR,0.1266267483822095
MITSUBISHI,ECLIPSE,0.130880119804708
MITSUBISHI,ECLIPSE CROSS,0.0964471473848336
MITSUBISHI,FORTIS,0.123907602165897
MITSUBISHI,FOZO,0.123907602165897
MITSUBISHI,FUSO,0.3805073035019719
MITSUBISHI,FUSO BA,0.123907602165897
MITSUBISHI,FUSO CANTER,0.1085830417726801
MITSUBISHI,FUSO ROSA,0.140745021139466
MITSUBISHI,G. V. W,0.123907602165897
MITSUBISHI,GALANT,0.1695066788505855
MITSUBISHI,GRANDIS,0.095461194200935
MITSUBISHI,GT 3000,0.123907602165897
MITSUBISHI,L 200,0.123907602165897
MITSUBISHI,L 300,0.123907602165897
MITSUBISHI,L200,0.145
MITSUBISHI,L200 DCAB,0.123907602165897
MITSUBISHI,L200 PICK UP,0.123907602165897
MITSUBISHI,L300,0.145509450769725
MITSUBISHI,LANCER,0.1588913658035186
MITSUBISHI,LANCER EX,0.1226243327744899
MITSUBISHI,LANCER FORTIS,0.1911764705882366
MITSUBISHI,MAGNA,0.2508928571428581
MITSUBISHI,MIRAGE,0.1156011559448538
MITSUBISHI,MITSUBISHI,0.0206938044538061
MITSUBISHI,MITSUBISHI ATTRAGE,0.123907602165897
MITSUBISHI,MITSUBISHI CANTER,-0.0526218571527696
MITSUBISHI,MITSUBISHI MONTE,0.123907602165897
MITSUBISHI,MODEL 1990,0.123907602165897
MITSUBISHI,MONTERO,0.123907602165897
MITSUBISHI,MONTERO SPORT,0.1234194158493424
MITSUBISHI,NATIVA,0.093026843556164
MITSUBISHI,OUTLANDER,0.1325240699273533
MITSUBISHI,OUTLANDER PHEV,0.123907602165897
MITSUBISHI,OUTLANDER SPORT,0.1207294268370658
MITSUBISHI,OUTLANDER SUV,0.123907602165897
MITSUBISHI,PAJERO,0.1329035971466977
MITSUBISHI,PAJERO IO,0.0500857484070031
MITSUBISHI,PAJERO SPORT,0.1378731296084867
MITSUBISHI,PICK UP,0.0544616727194023
MITSUBISHI,ROSA,0.1718289310067275
MITSUBISHI,ROZA,0.123907602165897
MITSUBISHI,SIERRA,0.123907602165897
MITSUBISHI,SPACE WAGON,0.1682332176760648
MITSUBISHI,XPANDER,0.0939367958384538
MITSUBISHI,XPANDER CROSS,0.101120670981059
MITSUBISHI,بيك اب شحن,0.123907602165897
MORGAN,MIDSUMMER,0.1195580092498166
MORGAN,SUPERSPORT,0.1195580092498166
NIO,1,0.218559218559218
NIO,EC6,0.218559218559218
NIO,EC7,0.218559218559218
NIO,EL8,0.218559218559218
NIO,ET 5,0.218559218559218
NIO,ET9,0.218559218559218
NIO,NIO ET 5,0.218559218559218
NISSAN,1200 GX,0.1004303758044057
NISSAN,1200GX,-0.1866068069439497
NISSAN,1991,0.1004303758044057
NISSAN,1993,0.1004303758044057
NISSAN,1994,0.1004303758044057
NISSAN,1996,0.1004303758044057
NISSAN,1998,0.1004303758044057
NISSAN,2006,0.1004303758044057
NISSAN,2010,0.1004303758044057
NISSAN,2013,0.1004303758044057
NISSAN,2014,0.1004303758044057
NISSAN,2016,0.1004303758044057
NISSAN,2400,0.0914601105515428
NISSAN,2400 PICK UP CARGO,0.1004303758044057
NISSAN,300ZX,-0.8776012344320843
NISSAN,350Z,0.0911589600020242
NISSAN,370Z,0.1046820749958582
NISSAN,ALTIMA,0.139062478086912
NISSAN,ALTIMA SV,0.1004303758044057
NISSAN,ARIYA,0.1004303758044057
NISSAN,ARMADA,0.1569036288461329
NISSAN,CANTER,-0.0504509639070445
NISSAN,CEDRIC,0.1004303758044057
NISSAN,CIVILIAN,0.1214058084180763
NISSAN,CUBE,0.1004303758044057
NISSAN,DATSUN,0.02
NISSAN,DATSUN 280 ZX,0.02
NISSAN,DIESEL UD,0.1004303758044057
NISSAN,E25,0.1004303758044057
NISSAN,ENCLAVE,0.1004303758044057
NISSAN,FRONTIER,0.1302593405494999
NISSAN,G70,0.1004303758044057
NISSAN,GT-R,0.1097926577007851
NISSAN,JUKE,0.1007158014542897
NISSAN,KICKS,0.1138744428594737
NISSAN,KICKS 20SVUPPER,0.1004303758044057
NISSAN,L 200,0.145
NISSAN,L200,0.1004303758044057
NISSAN,LEAF,0.0600563625836404
NISSAN,LIVINA,0.1004303758044057
NISSAN,LKE 210,0.1004303758044057
NISSAN,MAGNITE,0.1666666666666677
NISSAN,MAX 180,0.1004303758044057
NISSAN,MAXIMA,0.1381361917694923
NISSAN,MAXIMA G 30,0.1004303758044057
NISSAN,MAXSMA,0.1004303758044057
NISSAN,MICRA,0.0850887089415705
NISSAN,MICRO,0.1004303758044057
NISSAN,MITSUOKA,0.1004303758044057
NISSAN,MORANOA,0.1004303758044057
NISSAN,MT,0.1004303758044057
NISSAN,MURANO,0.1162984161995384
NISSAN,N6,0.1004303758044057
NISSAN,NAVARA,0.1382396860793738
NISSAN,NISMO,0.1004303758044057
NISSAN,NISSAN,0.0021785910905266
NISSAN,NISSAN / CEDRICK,0.1004303758044057
NISSAN,NISSAN 2000,0.1004303758044057
NISSAN,NISSAN 2400,0.1004303758044057
NISSAN,NISSAN ALTIMA,0.0223888736116791
NISSAN,NISSAN ARMADA,0.1004303758044057
NISSAN,NISSAN JUKE STATION,0.1004303758044057
NISSAN,NISSAN MAGNITE,0.1004303758044057
NISSAN,NISSAN PATROL,0.0162824065250849
NISSAN,NISSAN PATROL SUPER SAFARI,0.1004303758044057
NISSAN,NISSAN SENTRA,0.1004303758044057
NISSAN,NISSAN SUNNY,0.1004303758044057
NISSAN,NISSAN SUNNY 1.3,0.1004303758044057
NISSAN,NISSAN SUNNY 1.6,0.897506501453266
NISSAN,NISSAN TITAN,0.1004303758044057
NISSAN,NISSAN UD,0.1637368018516338
NISSAN,NISSAN Z,0.1004303758044057
NISSAN,NISSAN Z 370,0.1004303758044057
NISSAN,NISSAN ZD 300,0.02
NISSAN,NISSAN ZD300,0.02
NISSAN,NISSEN DIESEL UD,0.1004303758044057
NISSAN,NV3500,0.1004303758044057
NISSAN,NX 350 H,0.1004303758044057
NISSAN,ORVAN,0.1004303758044057
NISSAN,OTHERS,0.1004303758044057
NISSAN,PATGAL,0.1004303758044057
NISSAN,PATHFINDER,0.1199682771216607
NISSAN,PATROL,0.0604689869955563
NISSAN,PATROL 4X4 SUV,0.1004303758044057
NISSAN,PATROL GL,-0.2878464870353467
NISSAN,PATROL GLV,0.0131507037197328
NISSAN,PATROL PICK UP,0.1499470765648367
NISSAN,PATROL SE,0.1004303758044057
NISSAN,PATROL STATION,0.1004303758044057
NISSAN,PATROL/JEEP,0.1004303758044057
NISSAN,PATROLYYYY,0.1004303758044057
NISSAN,PICK UP,0.1305473309802775
NISSAN,PK 210,0.1004303758044057
NISSAN,PREFACE,0.1004303758044057
NISSAN,PRIMERA,0.1219629594010575
NISSAN,QASHQAI,0.0860289217847859
NISSAN,QUEST,0.070588579295174
NISSAN,RANGE ROVER VELAR,0.1004303758044057
NISSAN,RICH,0.1004303758044057
NISSAN,ROCKY,0.1004303758044057
NISSAN,ROGUE,0.1076594609433533
NISSAN,ROGUE SPORT,0.0842960889051754
NISSAN,ROUGE,0.0802544917500196
NISSAN,RX350,0.1004303758044057
NISSAN,SALON,-0.0224747162910894
NISSAN,SCION TC,0.1004303758044057
NISSAN,SENTRA,0.1070344126854458
NISSAN,SILVIA,0.1004303758044057
NISSAN,SKYLINE,-0.4772232044601348
NISSAN,SLING SHOT,0.1004303758044057
NISSAN,STAGEA,0.1004303758044057
NISSAN,STATION,0.1004303758044057
NISSAN,SUNNY,0.0865065967650549
NISSAN,SUNNY 1.3,0.0530044922652146
NISSAN,SUNNY 1.4,0.3891527782184747
NISSAN,SUNNY 1.5,-0.0363112099103142
NISSAN,SUNNY 1.6,0.0240963190946352
NISSAN,SUNNY SV 1.5 AT,0.1004303758044057
NISSAN,SX 240,0.1004303758044057
NISSAN,SX 240 COUPE,0.1004303758044057
NISSAN,SYLPHY,0.1004303758044057
NISSAN,TEANA,0.1004303758044057
NISSAN,TIDA,0.2685547072561637
NISSAN,TIIDA,0.1447354909509318
NISSAN,TIIDA HATCHBACK,-0.1201101809362916
NISSAN,TIIDA SEDAN,0.1004303758044057
NISSAN,TITAN,0.0982372453782737
NISSAN,TRANS,0.1004303758044057
NISSAN,UD,0.1004303758044057
NISSAN,URBAN VAN,0.1004303758044057
NISSAN,URVAN,0.1359582110096505
NISSAN,URVAN/VAN,0.1004303758044057
NISSAN,V7 SPECIAL SILVER,0.1004303758044057
NISSAN,VANDERHALL CARM,0.1004303758044057
NISSAN,VERSA,0.0880902442367085
NISSAN,VESPA 150,0.1004303758044057
NISSAN,VISION,0.1004303758044057
NISSAN,VOGUE,0.1004303758044057
NISSAN,X TERRA,0.0948068555448337
NISSAN,X TRAIL,0.1152383409667175
NISSAN,X-TRAIL,-0.0104763189070131
NISSAN,XA,0.1004303758044057
NISSAN,XL 883 N,0.1004303758044057
NISSAN,XXXXXXXXXX,0.1004303758044057
NISSAN,Xterra,0.0741647858416939
NISSAN,Xtrail,0.1234697336761091
NISSAN,Z,0.1254380265817335
NISSAN,ZX 300,0.02
NISSAN,ZX 300 COUPE,0.02
NISSAN,صني 1.4,0.1004303758044057
NISSAN,صني 1.5,0.1004303758044057
NISSAN071244AA,PATROL,0.1195580092498166
OMODA,7,0.3332334332334343
OMODA,C5,0.3332334332334343
OPEL,ANTARA,0.1246335293673404
OPEL,ASTRA,0.1558142237267974
OPEL,CASCADA,0.1246335293673404
OPEL,CORSA,0.138337177886596
OPEL,CROSSLAND,0.3883967679266689
OPEL,CROSSLAND X,-0.0439541907883795
OPEL,GRANDLAND,0.191325954691069
OPEL,GRANDLAND X,0.1036585365853678
OPEL,INSIGNIA,0.1473028994251769
OPEL,MOKKA,0.0522636647718393
OPEL,MOKKA X,0.1246335293673404
OPEL,ZAFIRA,0.0342522974101929
OPEL,ZAFIRA LIFE,0.1280275816208327
PADAR,KINGKONG (PICKUP),0.1195580092498166
PAGANI,HUAYRA,0.1195580092498166
PAGANI,UTOPIA,0.1195580092498166
PEUGEOT,2008,0.1465014675093945
PEUGEOT,206,0.1760848491484008
PEUGEOT,207,0.1295733154142627
PEUGEOT,208,0.1552309646560081
PEUGEOT,3008,0.1129348669985329
PEUGEOT,301,0.1292505213424898
PEUGEOT,307,0.1652371384749844
PEUGEOT,307 SW,0.1357226095308754
PEUGEOT,308,0.1687289240626613
PEUGEOT,407,0.1267512113420072
PEUGEOT,408,0.1665139649069015
PEUGEOT,5008,0.134208376854845
PEUGEOT,508,0.1826658531841234
PEUGEOT,607,0.1357226095308754
PEUGEOT,BOXER,0.1217124407664068
PEUGEOT,BOXER FT35,0.1357226095308754
PEUGEOT,E 2008,0.1357226095308754
PEUGEOT,EXPERT,0.1157766596103545
PEUGEOT,LAND REK - X MT,0.1357226095308754
PEUGEOT,LANDTREK,-0.0814543180307807
PEUGEOT,PARTNER,0.1398914470446072
PEUGEOT,PARTNER L2 P,0.1357226095308754
PEUGEOT,RCZ,0.1271093694934094
PEUGEOT,RIFTER,0.1753577299317836
PEUGEOT,TRAVELLER,0.0785802951314024
POLESTAR,MY22,0.2999191764748282
POLESTAR,POLESTAR 2,0.2088321975264219
POLESTAR,POLESTAR 3,0.2999191764748282
POLESTAR,POLESTAR 4,0.4456583427922782
PONTIAC,FIREBIRD,0.1195580092498166
PONTICA,TRANS AM,0.1195580092498166
PORSCHE,718 BOXSTER,0.0746105962015795
PORSCHE,718 CAYMAN,0.11947959987527
PORSCHE,718 SPYDER,0.1060106894904291
PORSCHE,911,0.0890021120260573
PORSCHE,911 CABRIOLET,0.0890021120260573
PORSCHE,911 CARRERA,0.1165636134210944
PORSCHE,911 GT3,0.0890021120260573
PORSCHE,911 TARGA,0.0890021120260573
PORSCHE,911 TURBO,0.0890021120260573
PORSCHE,911 TURBO CABRIOLET,0.0890021120260573
PORSCHE,964,0.1165636134210944
PORSCHE,BOXSTER,0.1057193301915876
PORSCHE,CAYENNE,0.1760493376691607
PORSCHE,CAYENNE COUPE,0.1604090739286532
PORSCHE,CAYENNE ELECTRIC,0.0884639790057526
PORSCHE,CAYMAN,0.1416426232254869
PORSCHE,MACAN,0.0867618910580073
PORSCHE,PANAMERA,0.1358943996258381
PORSCHE,TAYCAN,0.0008786203423446
PORSCHE,TAYCAN TURBO,0.0008786203423446
PREVOST,LIBERTY,0.1195580092498166
PROTON,GEN-2,0.1195580092498166
PROTON,PERSONA,0.1195580092498166
PROTON,SAGA,0.1195580092498166
QINGLING,KV 100 QL,0.1195580092498166
RABDAN,FREE,-0.0058939666686017
RABDAN,RABDAN ONE,-0.0058939666686017
RABDAN,SEVEN,-0.0058939666686017
RAM,1200,0.1417558416211379
RAM,1500,0.1435598494310603
RAM,2500,0.1187547420446271
RAM,RAM RAM PICKUP 15,0.1417558416211379
RANGE ROVER,VOGUE,0.1195580092498166
RENAULT,ALPINE,0.345710126858715
RENAULT,ARKANA,0.1372559827467963
RENAULT,CAPTUR,0.1287208145457204
RENAULT,CLIO,0.1728788254748706
RENAULT,DOKKER,0.0970734790243997
RENAULT,DUSTER,0.1310562310170051
RENAULT,EXPRESS,0.0141642541669149
RENAULT,EXPRESS EX(VAN),0.1372559827467963
RENAULT,FLUENCE,0.1763603934001563
RENAULT,GRAND SCENIC,0.1372559827467963
RENAULT,KOLEOS,0.1338532243194081
RENAULT,LAGUNA,0.0797238072635351
RENAULT,LOGAN,0.1101562934378931
RENAULT,MASTER,0.1224376081155623
RENAULT,MASTER L4H3457,0.1372559827467963
RENAULT,MEGANE,0.1461953492124804
RENAULT,RENAULT EXPRESS,0.1372559827467963
RENAULT,SAFRANE,0.1392857201000531
RENAULT,SANDERO,0.1372559827467963
RENAULT,SYMBOL,0.1345009006728479
RENAULT,TALISMAN,0.2957750006892209
RENAULT,TRAFIC,0.129267562731394
RENAULT,TWIZY,0.1006112729203894
RENAULT,ZOE,-0.0878565864408433
RIDDARA,RD6,0.1195580092498166
RIVIAN,R1S,0.0333942857522535
RIVIAN,R1T,0.0333942857522535
ROEWE,5,0.273959938366718
ROEWE,I5,0.273959938366718
ROLLS ROYCE,CULLINAN,0.1038268694990721
ROLLS ROYCE,DAWN,0.1133237296477558
ROLLS ROYCE,DAWN COUPE,0.1188438494915723
ROLLS ROYCE,GHOST,0.1127526699205233
ROLLS ROYCE,PHANTOM,0.1263717240204788
ROLLS ROYCE,SILVER,0.1188438494915723
ROLLS ROYCE,SILVER SERAPH,0.1188438494915723
ROLLS ROYCE,SPECTRE,0.0906747467993551
ROLLS ROYCE,WRAITH,0.1452677623687092
ROX,01,0.1375708696435101
ROX,1,0.2453379371047884
ROX,2025,0.1509097161787536
ROX,ADAMAS,0.137571
ROX,JISHI 01,0.1509097161787536
ROX,POLESTONE 01,0.0374803967796771
ROX,ROX,0.1509097161787536
ROX,ROX - 1,0.1509097161787536
ROX,ROX - JISHI,0.1509097161787536
ROX,ROX - JISHI 2012WD,0.1509097161787536
ROX,ROX 01,0.1509097161787536
ROX,ROX 01-(ELECTRIC ROAD VEHICLE),0.1509097161787536
ROYAL ENFIELD,Bullet 350,0.1195580092498166
SAAB,45360,0.0787878787878786
SAAB,9 3,0.3712121212121235
SAAB,9-3,0.1252085126788881
SAAB,9-5,0.1026094860578981
SAIC,IMLS6,0.1195580092498166
SAIC,RISING R7,0.1195580092498166
SANDSTORM,ALREEM,0.1195580092498166
SANDSTORM,S 24,0.1195580092498166
SANYA,150T,0.1195580092498166
SATURN,SKY,0.1195580092498166
SEAT,ALHAMBRA,0.0755301553672582
SEAT,ALTEA,-0.1429659102081064
SEAT,EXEO,0.0755301553672582
SEAT,IBIZA,0.1251802152517723
SEAT,LEON,0.1358323002568476
SERES,5,0.0436272214934735
SERES,7,0.1779560516219042
SERES,S5,0.0715092899033094
SHARM,RR 801 V,0.1195580092498166
SHARMAX,ENDURO 250,0.1195580092498166
SHARMAX,GL 400,0.1195580092498166
SHARMAX,GL570 ULTRA,0.1195580092498166
SHARMAX,Vespito,0.1195580092498166
SINOTRUK,DP 25 NT,0.1195580092498166
SINOTRUK,SITRAK (TRACTOR),0.1195580092498166
SKODA,ACTIVIA,0.1224073832757938
